<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240116 160000 163.0000000 163.1500000 162.9900000 163.0700000 306570
240116 163000 163.0700000 163.1700000 163.0200000 163.0900000 162130
240116 170000 163.0900000 163.6900000 162.9900000 163.6900000 928860
240116 173000 163.6700000 164.1800000 163.5600000 163.6900000 1631550
240116 180000 163.6900000 163.8500000 163.6900000 163.7100000 280380
240116 183000 163.7000000 163.7900000 163.6000000 163.7900000 421410
240116 190000 163.7800000 163.7900000 163.6500000 163.7600000 152800
240116 193000 163.7500000 163.8300000 163.6900000 163.7700000 157770
240116 200000 163.7700000 163.8000000 163.7000000 163.7200000 88160
240116 203000 163.7100000 163.7200000 163.4700000 163.4800000 242930
240116 210000 163.4800000 163.4900000 163.3600000 163.4000000 329740
240116 213000 163.3900000 163.4900000 163.3500000 163.4800000 100940
240116 220000 163.4800000 163.5600000 163.4800000 163.5200000 55020
240116 223000 163.5200000 163.5400000 163.2600000 163.3100000 221770
240116 230000 163.3300000 163.4000000 163.2500000 163.2700000 71820
240116 233000 163.2900000 163.2900000 163.2000000 163.2200000 125980
240117 100000 163.3800000 163.4400000 163.0200000 163.2600000 808110
240117 103000 163.2600000 163.4800000 163.0000000 163.2500000 443350
240117 110000 163.2500000 163.5800000 163.2000000 163.2700000 283440
240117 113000 163.2800000 163.4700000 163.2600000 163.3600000 294960
240117 120000 163.3500000 163.6000000 163.3500000 163.5200000 419950
240117 123000 163.5200000 163.5900000 163.2300000 163.4100000 368780
240117 130000 163.4000000 163.5800000 163.3800000 163.5600000 230990
240117 133000 163.5500000 163.8200000 163.4100000 163.6300000 560360
240117 140000 163.6200000 163.7800000 163.2800000 163.5500000 435620
240117 143000 163.5400000 163.9000000 163.4800000 163.8800000 455550
240117 150000 163.8600000 164.2000000 163.8600000 163.9700000 889640
240117 153000 164.0100000 164.0800000 163.9000000 164.0000000 342230
240117 160000 163.9600000 163.9600000 163.7000000 163.7500000 336200
240117 163000 163.7500000 163.9100000 163.5600000 163.9100000 254920
240117 170000 163.8900000 163.9100000 163.6700000 163.8600000 311080
240117 173000 163.8600000 163.9600000 163.8600000 163.9100000 196300
240117 180000 163.8900000 163.9900000 163.8700000 163.9100000 285470
240117 183000 163.9100000 164.0000000 163.6500000 164.0000000 530110
240117 190000 164.0000000 164.1000000 163.7000000 163.8700000 183630
240117 193000 163.8400000 163.8700000 163.7100000 163.8400000 107680
240117 200000 163.8400000 163.8700000 163.7600000 163.7800000 45940
240117 203000 163.7900000 163.8900000 163.7800000 163.8800000 52690
240117 210000 163.8800000 164.0000000 163.8800000 164.0000000 104070
240117 213000 164.0000000 164.0800000 163.9400000 164.0600000 81730
240117 220000 164.0600000 164.1000000 163.9400000 164.0400000 123230
240117 223000 164.0400000 164.0400000 163.8500000 163.8500000 148990
240117 230000 163.8400000 164.1000000 163.8400000 164.0200000 174170
240117 233000 164.0200000 164.0900000 163.8000000 164.0400000 154220
240118 100000 164.1300000 164.8700000 164.1200000 164.6700000 1959650
240118 103000 164.6500000 165.4000000 164.6500000 165.3800000 3332700
240118 110000 165.3700000 165.9900000 165.2900000 165.8300000 2917410
240118 113000 165.8100000 165.9900000 165.5600000 165.7000000 3526840
240118 120000 165.7000000 166.2600000 165.5700000 166.1900000 2447580
240118 123000 166.1900000 166.7900000 166.1800000 166.5000000 2721380
240118 130000 166.5000000 167.1500000 166.4700000 166.8400000 3301520
240118 133000 166.8500000 167.4700000 166.7000000 166.7200000 3607450
240118 140000 166.7500000 167.5500000 166.7400000 167.0800000 2227700
240118 143000 167.0800000 167.2000000 166.8000000 166.8000000 1117660
240118 150000 166.8000000 166.8300000 166.0000000 166.3300000 2825620
240118 153000 166.3400000 166.8900000 166.2600000 166.8200000 946220
240118 160000 166.8200000 166.8800000 166.2100000 166.2900000 1044560
240118 163000 166.2900000 166.8600000 166.2500000 166.5800000 1014760
