<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240115 133000 582.7000000 582.7500000 580.6500000 580.9500000 119439
240115 140000 580.9500000 583.3000000 580.6500000 583.0500000 67387
240115 143000 583.1000000 583.3500000 581.5000000 581.8500000 41993
240115 150000 581.8500000 582.5000000 581.5500000 582.0000000 40355
240115 153000 582.0000000 582.0000000 580.6500000 581.4000000 67143
240115 160000 581.4000000 582.5000000 581.3000000 582.4500000 71826
240115 163000 582.4500000 582.5000000 581.3500000 581.5500000 101730
240115 170000 581.6000000 581.6000000 580.7500000 581.0000000 96492
240115 173000 581.0000000 581.7000000 580.7500000 581.0500000 92198
240115 180000 581.0500000 581.6000000 580.6500000 580.7500000 168841
240115 183000 580.8000000 580.8500000 580.0000000 580.0000000 107464
240115 190000 580.5000000 581.5000000 580.1000000 581.1000000 50802
240115 193000 581.1000000 581.4500000 580.3000000 580.5000000 61029
240115 200000 580.5500000 580.5500000 579.6000000 580.3500000 52946
240115 203000 580.4500000 581.7500000 580.2500000 581.5000000 37881
240115 210000 581.5000000 581.5000000 580.9000000 581.4000000 14511
240115 213000 581.4500000 581.7000000 581.0500000 581.6000000 6819
240115 220000 581.6500000 581.8500000 581.5000000 581.7000000 18887
240115 223000 581.6500000 581.8000000 581.5000000 581.6500000 12208
240115 230000 581.6000000 581.7000000 581.4000000 581.4000000 16686
240115 233000 581.4000000 581.5000000 581.0500000 581.4000000 9255
240116 100000 582.6000000 582.6000000 577.1500000 579.6000000 274032
240116 103000 579.6000000 580.0000000 578.3500000 580.0000000 117531
240116 110000 579.8000000 579.9500000 578.7000000 579.2000000 45750
240116 113000 579.2000000 580.0000000 579.0000000 579.9000000 54781
240116 120000 579.9000000 580.0000000 579.2000000 580.0000000 111670
240116 123000 580.0000000 580.0000000 579.7000000 580.0000000 69526
240116 130000 580.0000000 580.9000000 579.8000000 580.5000000 104572
240116 133000 580.5000000 581.5000000 580.4500000 580.9500000 64814
240116 140000 580.9500000 581.0000000 580.7500000 581.0000000 29388
240116 143000 580.9500000 581.0000000 580.3000000 580.7000000 27808
240116 150000 580.6500000 580.9500000 579.9500000 580.2000000 70212
240116 153000 580.2000000 580.2000000 579.4000000 579.6000000 55849
240116 160000 579.6000000 579.9000000 578.4500000 579.4000000 76431
240116 163000 579.4000000 579.9000000 579.0000000 579.5000000 41815
240116 170000 579.5000000 580.0000000 579.0500000 579.3000000 89367
240116 173000 579.3000000 580.0000000 578.9000000 580.0000000 72819
240116 180000 580.0000000 580.0000000 579.0000000 579.4500000 59970
