<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240119 140000 1460.2000000 1460.4000000 1458.0000000 1458.4000000 18150
240119 143000 1458.4000000 1459.0000000 1457.2000000 1457.2000000 34147
240119 150000 1457.4000000 1459.2000000 1455.2000000 1455.2000000 34021
240119 153000 1455.2000000 1458.2000000 1451.0000000 1456.2000000 78324
240119 160000 1456.2000000 1456.4000000 1451.2000000 1451.8000000 71562
240119 163000 1451.4000000 1454.4000000 1451.2000000 1451.6000000 47179
240119 170000 1451.8000000 1455.4000000 1451.8000000 1454.4000000 25027
240119 173000 1455.0000000 1458.2000000 1454.4000000 1456.2000000 35017
240119 180000 1456.2000000 1458.2000000 1455.2000000 1458.2000000 14853
240119 183000 1458.2000000 1459.0000000 1456.2000000 1459.0000000 16999
240119 190000 1458.6000000 1458.6000000 1454.4000000 1455.0000000 11064
240119 193000 1455.6000000 1456.6000000 1455.0000000 1455.6000000 4543
240119 200000 1455.6000000 1456.6000000 1455.0000000 1455.6000000 6208
240119 203000 1455.8000000 1456.4000000 1455.0000000 1455.2000000 7008
240119 210000 1455.2000000 1455.4000000 1455.0000000 1455.2000000 4016
240119 213000 1455.2000000 1455.4000000 1455.0000000 1455.2000000 4394
240119 220000 1455.2000000 1456.2000000 1455.0000000 1456.2000000 3589
240119 223000 1456.0000000 1456.4000000 1455.0000000 1455.6000000 7038
240119 230000 1455.6000000 1456.0000000 1455.0000000 1455.4000000 8475
240119 233000 1455.6000000 1457.0000000 1455.4000000 1457.0000000 8144
240122 100000 1429.0000000 1446.0000000 1421.0000000 1442.6000000 700716
240122 103000 1442.4000000 1444.0000000 1438.6000000 1440.8000000 168543
240122 110000 1440.6000000 1449.8000000 1438.2000000 1446.2000000 210229
240122 113000 1446.2000000 1451.2000000 1445.0000000 1448.8000000 150690
240122 120000 1448.2000000 1450.0000000 1446.8000000 1447.4000000 96773
240122 123000 1447.4000000 1456.0000000 1440.0000000 1450.2000000 244113
240122 130000 1450.2000000 1450.2000000 1443.0000000 1443.4000000 89432
240122 133000 1443.4000000 1449.8000000 1443.4000000 1447.8000000 29603
